SecurityCode,Symbol,SecurityName,ISINNo,Sector,Industry,Exchange,Currency,GICS,Country
511431,VAKRANGEE,Vakrangee Limited-$,INE051B01021,Information Technology,Information Technology,NSE,INR,45,India
532156,VAIBHAVGBL,Vaibhav Global Ltd,INE884A01027,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
531676,VAGHANI,VAGHANI TECHNO-BUILD LTD.,INE554H01021,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
519156,VADILALIND,VADILAL INDUSTRIES LTD.-$,INE694D01016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
519152,VADILENT,VADILAL ENTERPRISES LTD.,INE693D01018,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
532320,VAARAD,Vaarad Ventures Ltd,INE418B01048,Financial Services,Financial Services,NSE,INR,40201020,India
533269,WABAG,VA TECH WABAG LTD.,INE956G01038,Utilities,Utilities,NSE,INR,5510,India
532867,V2RETAIL,V2 RETAIL LTD.,INE945H01013,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,INE764D01017,Industrials,Capital Goods,NSE,INR,40203030,India
507880,VIPIND,V.I.P.INDUSTRIES LTD.-$,INE054A01027,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
511110,VBDESAI,V.B.DESAI FINANCIAL SERVICES LTD.,INE848D01018,Financial Services,Financial Services,NSE,INR,40201020,India
513005,VBCFERROQ,VBC FERRO ALLOYS LTD.-$,INE114E01013,Industrials,Capital Goods,NSE,INR,40203030,India
523888,VRWODAR,V R WOODART LTD.,INE317D01014,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
542654,VRFILMS,V R Films & Studios Ltd,INE06LG01010,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
539123,VBIND,V B Industries Ltd,INE334E01017,Financial Services,Financial Services,NSE,INR,40201020,India
532729,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,INE786F01031,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
500426,UTLINDS,UTL Industries Limited,INE184E01024,Consumer Discretionary,Realty,NSE,INR,2550,India
500014,UTIQUE,Utique Enterprises Ltd,INE096A01010,Commodities,Metals & Mining,NSE,INR,151040,India
543238,UTIAMC,UTI Asset Management Company Ltd,INE094J01016,Financial Services,Financial Services,NSE,INR,40201020,India
511736,USHDI,USHDEV INTERNATIONAL LTD.,INE981D01025,Commodities,Metals & Mining,NSE,INR,151040,India
511507,USHAKIRA,USHAKIRAN FINANCE LTD.,INE697C01011,Financial Services,Financial Services,NSE,INR,40201020,India
517146,USHAMART,USHA MARTIN LTD.,INE228A01035,Industrials,Capital Goods,NSE,INR,40203030,India
532398,UMESLTD,Usha Martin Education & Solutions Limited,INE240C01028,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
532402,USGTECH,USG TECH SOLUTIONS LTD.,INE718B01017,Information Technology,Information Technology,NSE,INR,45,India
526987,URJAGLOBA,URJA GLOBAL LTD.,INE550C01020,Industrials,Capital Goods,NSE,INR,40203030,India
539097,URSUGAR,UR Sugar Industries Ltd,INE904R01027,Services,Services,NSE,INR,20201040,India
531390,UPSURGE,UPSURGE INVESTMENT & FINANCE LTD.,INE890B01014,Financial Services,Financial Services,NSE,INR,40201020,India
512070,UPL,UPL Limited,INE628A01036,Commodities,Chemicals,NSE,INR,15101010,India
532539,UNOMINDA,UNO Minda Ltd-$,INE405E01023,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
531762,UNJHAFOR,UNJHA FORMULATIONS LTD.,INE576D01015,Healthcare,Healthcare,NSE,INR,35,India
512408,UNIWSEC,UNIWORTH SECURITIES LTD.,INE728J01019,Consumer Discretionary,Textiles,NSE,INR,25203030,India
542933,UNIVPHOTO,Universus Photo Imagings Ltd,INE03V001013,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
524408,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED LTD.,INE113E01015,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.,INE951C01012,Services,Services,NSE,INR,20201040,India
504212,UNIVCABLES,UNIVERSAL CABLES LTD.,INE279A01012,Industrials,Capital Goods,NSE,INR,40203030,India
539314,UNIAUTO,Universal Autofoundry Ltd,INE203T01012,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
522091,UVDRHOR,UNITED VAN DER HORST LTD.,INE890G01013,Industrials,Capital Goods,NSE,INR,40203030,India
521188,UNITEDTE,UNITED TEXTILES LTD.,INE727E01012,Consumer Discretionary,Textiles,NSE,INR,25203030,India
532432,UNITDSPR,UNITED SPIRITS LTD.,INE854D01024,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
507808,UNTTEMI,UNITED LEASING & INDUSTRIES LTD.,INE357P01014,Consumer Discretionary,Textiles,NSE,INR,25203030,India
502893,UNITEDINT,UNITED INTERACTIVE LTD.,INE706D01018,Information Technology,Information Technology,NSE,INR,45,India
522014,UNIDT,UNITED DRILLING TOOLS LTD.,INE961D01019,Industrials,Capital Goods,NSE,INR,40203030,India
531091,UNITDCR,UNITED CREDIT LTD.,INE858C01027,Financial Services,Financial Services,NSE,INR,40201020,India
532478,UBL,UNITED BREWERIES LTD.-$,INE686F01025,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
507878,UNITECH,UNITECH LTD.,INE694A01020,Consumer Discretionary,Realty,NSE,INR,2550,India
531867,UNITINT,UNITECH INTERNATIONAL LTD.,INE929K01011,Commodities,Chemicals,NSE,INR,15101010,India
532035,UNISTRMU,UNISTAR MULTIMEDIA LTD.,INE808C01014,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
538610,UNISON,Unison Metals Ltd,INE099D01018,Industrials,Capital Goods,NSE,INR,40203030,India
537582,UNISHIRE,Unishire Urban Infra Ltd,INE210P01015,Consumer Discretionary,Realty,NSE,INR,2550,India
526113,UNRYLMA,UNIROYAL MARINE EXPORTS LTD.,INE602H01010,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
521226,UNIROYAL,UNIROYAL INDUSTRIES LTD.,INE980D01019,Consumer Discretionary,Textiles,NSE,INR,25203030,India
530997,UNIQUEO,UNIQUE ORGANICS LTD.,INE333E01019,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
500429,UNIPHOS,UNIPHOS ENTERPRISES LTD.,INE037A01022,Commodities,Chemicals,NSE,INR,15101010,India
543689,UNIPARTS,Uniparts India Ltd,INE244O01017,Industrials,Capital Goods,NSE,INR,40203030,India
526799,UNQTYMI,UNION QUALITY PLASTICS LTD.,INE338N01019,Industrials,Capital Goods,NSE,INR,40203030,India
532477,UNIONBANK,UNION BANK OF INDIA,INE692A01016,Financial Services,Financial Services,NSE,INR,40201020,India
503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,INE130N01010,Financial Services,Financial Services,NSE,INR,40201020,India
541503,UNICK,Unick Fix-A-Form And Printers Ltd,INE250G01010,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
506690,UNICHEMLAB,UNICHEM LABORATORIES LTD.,INE351A01035,Healthcare,Healthcare,NSE,INR,35,India
504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,INE361D01012,Industrials,Capital Goods,NSE,INR,40203030,India
539798,UMIYA,Umiya Tubes Ltd,INE173U01015,Industrials,Capital Goods,NSE,INR,40203030,India
500231,UMANGDAIR,UMANG DAIRIES LTD.,INE864B01027,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
543513,UMAEXPORTS,Uma Exports Ltd,INE0GIU01018,Services,Services,NSE,INR,20201040,India
532538,ULTRACEMCO,ULTRATECH CEMENT LTD.,INE481G01011,Commodities,Construction Materials,NSE,INR,15102010,India
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,INE405A01021,Commodities,Chemicals,NSE,INR,15101010,India
538706,ULTRACAB,Ultracab (India) Ltd,INE010R01023,Industrials,Capital Goods,NSE,INR,40203030,India
542904,UJJIVANSFB,Ujjivan Small Finance Bank Ltd,INE551W01018,Financial Services,Financial Services,NSE,INR,40201020,India
539874,UJJIVAN,Ujjivan Financial Services Ltd,INE334L01012,Financial Services,Financial Services,NSE,INR,40201020,India
533644,UJAAS,Ujaas Energy Limited,INE899L01022,Industrials,Capital Goods,NSE,INR,40203030,India
511742,UGROCAP,Ugro Capital Ltd,INE583D01011,Financial Services,Financial Services,NSE,INR,40201020,India
530363,UGARSUGAR,UGAR SUGAR WORKS LTD.-$,INE071E01023,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
539141,UFO,UFO Moviez India Ltd,INE527H01019,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
500148,UFLEX,UFLEX LTD.,INE516A01017,Industrials,Capital Goods,NSE,INR,40203030,India
539518,UDAYJEW,Uday Jewellery Industries Ltd,INE551B01012,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
530131,UDAICEMENT,UDAIPUR CEMENT WORKS LTD.,INE225C01029,Commodities,Construction Materials,NSE,INR,15102010,India
532505,UCOBANK,UCO BANK,INE691A01018,Financial Services,Financial Services,NSE,INR,40201020,India
500464,UCALFUEL,UCAL FUEL SYSTEMS LTD.,INE139B01016,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
509960,UPHOT,U.P.HOTELS LTD.,INE726E01014,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
530579,UYFINCORP,U. Y. Fincorp Ltd,INE152C01025,Financial Services,Financial Services,NSE,INR,40201020,India
541338,UHZAVERI,U. H. Zaveri Ltd,INE556Z01010,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
526945,TYROON,TYROON TEA CO.LTD.,INE945B01016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
539468,TFSL,Typhoon Financial Services Ltd,INE761R01013,Financial Services,Financial Services,NSE,INR,40201020,India
532384,TYCHE,TYCHE INDUSTRIES LTD.,INE443B01012,Healthcare,Healthcare,NSE,INR,35,India
512117,TWIROST,TWIN ROSES TRADES & AGENCIES LTD.,INE436U01016,Services,Services,NSE,INR,20201040,India
526921,21STCENMGM,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,INE253B01015,Financial Services,Financial Services,NSE,INR,40201020,India
509243,TVSSRICHAK,TVS SRICHAKRA LTD.-$,INE421C01016,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
532343,TVSMOTOR,TVS MOTOR COMPANY LTD.,INE494B01023,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
532513,TVSELECT,TVS ELECTRONICS LTD.,INE236G01019,Information Technology,Information Technology,NSE,INR,45,India
532800,TV18BRDCST,TV18 BROADCAST LTD.,INE886H01027,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
540083,TVVISION,TV Vision Ltd,INE871L01013,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
506808,TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,INE400A01014,Commodities,Chemicals,NSE,INR,15101010,India
531411,TUNITEX,TUNI TEXTILE MILLS LTD.,INE560D01027,Consumer Discretionary,Textiles,NSE,INR,25203030,India
513629,TULSYAN,TULSYAN NEC LTD.-$,INE463D01016,Industrials,Capital Goods,NSE,INR,40203030,India
505285,TULIVE,Tulive Developers Limited,INE637D01015,Industrials,Capital Goods,NSE,INR,40203030,India
524514,TULASEEBIOE,TULASEE BIO-ETHANOL LTD.,INE276N01011,Commodities,Chemicals,NSE,INR,15101010,India
540762,TIINDIA,Tube Investments of India Ltd,INE974X01010,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
514236,TTLEL,TTL Enterprises Ltd,INE664X01025,Services,Services,NSE,INR,20201040,India
517506,TTKPRESTIG,TTK PRESTIGE LTD.,INE690A01028,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
507747,TTKHEALTH,TTK HEALTHCARE LTD.-$,INE910C01018,Diversified,Diversified,NSE,INR,40203030,India
538597,TTIENT,TTI Enterprise Ltd,INE404F01031,Financial Services,Financial Services,NSE,INR,40201020,India
540268,TRU,TruCap Finance Ltd,INE615R01029,Financial Services,Financial Services,NSE,INR,40201020,India
538579,TRIVIKRAMA,Trivikrama Industries Ltd,INE641Q01019,Services,Services,NSE,INR,20201040,India
533655,TRITURBINE,TRIVENI TURBINE LTD.,INE152M01016,Industrials,Capital Goods,NSE,INR,40203030,India
502281,TRIVENIGQ,TRIVENI GLASS LTD.-$,INE094C01011,Commodities,Construction Materials,NSE,INR,15102010,India
538569,TRIVENIENT,Triveni Enterprises Ltd,INE916P01025,Services,Services,NSE,INR,20201040,India
532356,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.,INE256C01024,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
505978,TRITONV,TRITON VALVES LTD.,INE440G01017,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
531279,TRISHAKT,TRISHAKTI ELECTRONICS & INDUSTRIES LTD.,INE238C01014,Financial Services,Financial Services,NSE,INR,40201020,India
512101,TRIPR,TRIOCHEM PRODUCTS LTD.,INE331E01013,Healthcare,Healthcare,NSE,INR,35,India
534755,TRIOMERC,TRIO MERCANTILE & TRADING LTD.,INE234G01022,Financial Services,Financial Services,NSE,INR,40201020,India
531846,TRINITYLEA,TRINITY LEAGUE INDIA LTD.,INE884X01011,Financial Services,Financial Services,NSE,INR,40201020,India
536565,TRIMURTHI,Trimurthi Ltd,INE314I01036,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
509046,TRILIANCE,Triliance Polymers Ltd,INE778N01016,Services,Services,NSE,INR,20201040,India
517562,TRIGYN,TRIGYN TECHNOLOGIES LTD.,INE948A01012,Information Technology,Information Technology,NSE,INR,45,India
540726,TTFL,Trident Texofab Ltd,INE071Y01013,Consumer Discretionary,Textiles,NSE,INR,25203030,India
521064,TRIDENT,TRIDENT LTD.,INE064C01022,Consumer Discretionary,Textiles,NSE,INR,25203030,India
543616,TLL,Trident Lifeline Ltd,INE0MKA01014,Healthcare,Healthcare,NSE,INR,35,India
531716,TRICOMFRU,Tricom Fruit Products Limited,INE843F01014,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
534369,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD.,INE760L01018,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
505854,TRF,TRF LTD.-$,INE391D01019,Industrials,Capital Goods,NSE,INR,40203030,India
532159,TRESCON,Trescon Ltd,INE088D01011,Consumer Discretionary,Realty,NSE,INR,2550,India
500251,TRENT,TRENT LTD.,INE849A01020,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
542233,TREJHARA,Trejhara Solutions Ltd,INE00CA01015,Information Technology,Information Technology,NSE,INR,45,India
533540,TREEHOUSE,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
532812,TFL,TRANSWARRANTY FINANCE LTD.,INE804H01012,Financial Services,Financial Services,NSE,INR,40201020,India
543754,TRANSVOY,Transvoy Logistics India Ltd,INE0MPU01011,Services,Services,NSE,INR,20201040,India
532349,TCI,TRANSPORT CORPORATION OF INDIA LTD.,INE688A01022,Services,Services,NSE,INR,20201040,India
506687,TRANSPEK,TRANSPEK INDUSTRY LTD.-$,INE687A01016,Commodities,Chemicals,NSE,INR,15101010,India
509003,TRANOCE,TRANSOCEANIC PROPERTIES LTD.,INE074J01018,Services,Services,NSE,INR,20201040,India
519367,TRANSFD,TRANSGLOBE FOODS LTD.,INE213P01027,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
526139,TRABI,TRANSGENE BIOTEK LTD.,INE773D01018,Healthcare,Healthcare,NSE,INR,35,India
513063,TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.,INE360D01014,Industrials,Capital Goods,NSE,INR,40203030,India
532928,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,INE763I01026,Industrials,Capital Goods,NSE,INR,40203030,India
532410,TRANSCOR,TRANSCORP INTERNATIONAL LTD.,INE330E01023,Financial Services,Financial Services,NSE,INR,40201020,India
500422,TRANSCHEM,TRANSCHEM LTD.-$,INE019B01010,Healthcare,Healthcare,NSE,INR,35,India
523752,TIHIL,Trans India House Impex Ltd,INE502D01011,Industrials,Capital Goods,NSE,INR,40203030,India
531203,TRADEWELL,Tradewell Holdings Ltd,INE819G01012,Services,Services,NSE,INR,20201040,India
543638,TRACXN,Tracxn Technologies Ltd,INE0HMF01019,Services,Services,NSE,INR,20201040,India
526582,TPLPLAST,TPL PLASTECH LTD.,INE413G01022,Industrials,Capital Goods,NSE,INR,40203030,India
538607,TOYAMSL,Toyam Sports Ltd,INE457P01020,Financial Services,Financial Services,NSE,INR,40201020,India
526650,TFCILTD,TOURISM FINANCE CORPORATION OF INDIA LTD.,INE305A01015,Financial Services,Financial Services,NSE,INR,40201020,India
532779,TORNTPOWER,TORRENT POWER LTD.,INE813H01021,Utilities,Power,NSE,INR,55103010,India
500420,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,INE685A01028,Healthcare,Healthcare,NSE,INR,35,India
500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.,INE932C01012,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
531644,TOKYOFIN,TOKYO FINANCE LTD.,INE546D01018,Financial Services,Financial Services,NSE,INR,40201020,India
522171,TMTIND-B1,TMT (INDIA) LTD.,INE182E01010,Industrials,Capital Goods,NSE,INR,40203030,India
511096,TVOLCON,TIVOLI CONSTRUCTION LTD.,INE747V01014,Consumer Discretionary,Realty,NSE,INR,2550,India
530045,TITANSEC,TITAN SECURITIES LTD.,INE090D01017,Financial Services,Financial Services,NSE,INR,40201020,India
521005,TITANIN,Titan Intech Ltd,INE807M01023,Information Technology,Information Technology,NSE,INR,45,India
500114,TITAN,Titan Company Limited,INE280A01028,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
524717,TITANBIO,TITAN BIOTECH LTD.,INE150C01011,Commodities,Chemicals,NSE,INR,15101010,India
532966,TWL,TITAGARH WAGONS LTD.,INE615H01020,Industrials,Capital Goods,NSE,INR,40203030,India
539985,TITAANIUM,Titaanium Ten Enterprise Ltd,INE120V01014,Consumer Discretionary,Textiles,NSE,INR,25203030,India
539040,TTIL,Tirupati Tyres Ltd,INE812Q01016,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
524582,TIRUSTA,TIRUPATI STARCH & CHEMICALS LTD.,INE314D01011,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
531814,TIRSARJ,TIRUPATI SARJAN LTD.,INE297J01023,Consumer Discretionary,Realty,NSE,INR,2550,India
540904,TIRUFOAM,Tirupati Foam Ltd,INE115G01015,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
539488,TFLL,Tirupati Finlease Ltd,INE027S01017,Financial Services,Financial Services,NSE,INR,40201020,India
526675,TIRTPLS,TIRTH PLASTIC LTD.,INE008N01018,Services,Services,NSE,INR,20201040,India
532375,TIPSINDLTD,TIPS INDUSTRIES LTD.,INE716B01011,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
543614,TIPSFILMS,Tips Films Ltd,INE0LQS01015,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
504966,TINPLATE,TINPLATE COMPANY OF INDIA LTD.,INE422C01014,Industrials,Capital Goods,NSE,INR,40203030,India
541741,TINNATFL,Tinna Trade Ltd,INE401Z01019,Services,Services,NSE,INR,20201040,India
530475,TINNARUBR,Tinna Rubber and Infrastructure Limited,INE015C01016,Commodities,Chemicals,NSE,INR,15101010,India
522113,TIMKEN,TIMKEN INDIA LTD.,INE325A01013,Industrials,Capital Goods,NSE,INR,40203030,India
500414,TIMEX,TIMEX GROUP INDIA LTD.-$,INE064A01026,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
511559,TIMESGTY,TIMES GUARANTY LTD.,INE289C01025,Financial Services,Financial Services,NSE,INR,40201020,India
543310,TIMESGREEN,Times Green Energy (India) Ltd,INE0B6101012,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
532856,TIMETECHNO,TIME TECHNOPLAST LTD.,INE508G01029,Industrials,Capital Goods,NSE,INR,40203030,India
507205,TI,TILAKNAGAR INDUSTRIES LTD.-$,INE133E01013,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
503663,TILAK,Tilak Ventures Ltd,INE026L01022,Financial Services,Financial Services,NSE,INR,40201020,India
505196,TIL,TIL LTD.,INE806C01018,Industrials,Capital Goods,NSE,INR,40203030,India
533629,TIJARIA,TIJARIA POLYPIPES LTD.,INE440L01017,Industrials,Capital Goods,NSE,INR,40203030,India
536264,TIGERLOGS,Tiger Logistics (India) Ltd,INE906O01011,Services,Services,NSE,INR,20201040,India
543531,TIERRA,Tierra Agrotech Ltd,INE05CY01014,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
590005,TIDEWATER,TIDE WATER OIL (INDIA) LTD.,INE484C01030,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
540108,TIAANC,Tiaan Consumer Ltd,INE864T01011,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
539871,THYROCARE,Thyrocare Technologies Ltd,INE594H01019,Healthcare,Healthcare,NSE,INR,35,India
533941,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,INE480M01011,Consumer Discretionary,Textiles,NSE,INR,25203030,India
500413,THOMASCOOK,THOMAS COOK (INDIA) LTD.,INE332A01027,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
500412,TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,INE338A01024,Commodities,Chemicals,NSE,INR,15101010,India
531652,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,INE528C01018,Financial Services,Financial Services,NSE,INR,40201020,India
538464,TPROJECT,Thirani Projects Ltd,INE901C01017,Financial Services,Financial Services,NSE,INR,40201020,India
539310,THINKINK,Thinkink Picturez Ltd,INE365S01037,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
